Book,Chapter,Pericope,RefId,start,end
Romans,7,God's Law Reveals Our Sin,Romans  7:7-13,Romans.7.7,Romans.7.13
Romans,7,Struggling with Sin,Romans  7:14-25,Romans.7.14,Romans.7.25
Romans,8,Life in the Spirit,Romans  8:1-17,Romans.8.1,Romans.8.17
Romans,8,The Future Glory,Romans  8:18-30,Romans.8.18,Romans.8.30
Romans,8,Nothing Can Separate Us from God's Love,Romans  8:31-39,Romans.8.31,Romans.8.39
Romans,9,God's Selection of Israel,Romans  9:1-29,Romans.9.1,Romans.9.29
Romans,9,Israel's Unbelief,Romans  9:30-10:4,Romans.9.30,Romans.10.4
Romans,10,Salvation Is for Everyone,Romans  10:5-21,Romans.10.5,Romans.10.21
Romans,11,God's Mercy on Israel,Romans  11:1-24,Romans.11.1,Romans.11.24
Romans,11,God's Mercy Is for Everyone,Romans  11:25-36,Romans.11.25,Romans.11.36
Romans,12,A Living Sacrifice to God,Romans  12,Romans.12.1,Romans.12.21
Romans,13,Respect for Authority,Romans  13:1-7,Romans.13.1,Romans.13.7
Romans,13,Love Fulfills God's Requirements,Romans  13:8-14,Romans.13.8,Romans.13.14
Romans,14,The Danger of Criticism,Romans  14,Romans.14.1,Romans.14.23
Romans,15,Living to Please Others,Romans  15:1-13,Romans.15.1,Romans.15.13
Romans,15,Paul's Reason for Writing,Romans  15:14-22,Romans.15.14,Romans.15.22
Romans,15,Paul's Travel Plans,Romans  15:23-33,Romans.15.23,Romans.15.33
Romans,16,Paul Greets His Friends,Romans  16:1-16,Romans.16.1,Romans.16.16
Romans,16,Paul's Final Instructions,Romans  16:17-27,Romans.16.17,Romans.16.27
1 Corinthians,1,Greetings from Paul,1 Corinthians  1:1-3,1 Corinthians.1.1,1 Corinthians.1.3
1 Corinthians,1,Paul Gives Thanks to God,1 Corinthians  1:4-9,1 Corinthians.1.4,1 Corinthians.1.9
1 Corinthians,1,Divisions in the Church,1 Corinthians  1:10-17,1 Corinthians.1.10,1 Corinthians.1.17
1 Corinthians,1,The Wisdom of God,1 Corinthians  1:18-31,1 Corinthians.1.18,1 Corinthians.1.31
1 Corinthians,2,Paul's Message of Wisdom,1 Corinthians  2,1 Corinthians.2.1,1 Corinthians.2.16
1 Corinthians,3,"Paul and Apollos, Servants of Christ",1 Corinthians  3,1 Corinthians.3.1,1 Corinthians.3.23
1 Corinthians,4,Paul's Relationship with the Corinthians,1 Corinthians  4,1 Corinthians.4.1,1 Corinthians.4.21
1 Corinthians,5,Paul Condemns Spiritual Pride,1 Corinthians  5,1 Corinthians.5.1,1 Corinthians.5.13
1 Corinthians,6,Avoiding Lawsuits with Christians,1 Corinthians  6:1-11,1 Corinthians.6.1,1 Corinthians.6.11
1 Corinthians,6,Avoiding Sexual Sin,1 Corinthians  6:12-20,1 Corinthians.6.12,1 Corinthians.6.20
1 Corinthians,7,Instruction on Marriage,1 Corinthians  7,1 Corinthians.7.1,1 Corinthians.7.40
1 Corinthians,8,Food Sacrificed to Idols,1 Corinthians  8,1 Corinthians.8.1,1 Corinthians.8.13
1 Corinthians,9,Paul Gives Up His Rights,1 Corinthians  9,1 Corinthians.9.1,1 Corinthians.9.27
1 Corinthians,10,Lessons from Israel's Idolatry,1 Corinthians  10:1-11:1,1 Corinthians.10.1,1 Corinthians.11.1
1 Corinthians,11,Instructions for Public Worship,1 Corinthians  11:2-16,1 Corinthians.11.2,1 Corinthians.11.16
1 Corinthians,11,Order at the Lord's Supper,1 Corinthians  11:17-34,1 Corinthians.11.17,1 Corinthians.11.34
1 Corinthians,12,Spiritual Gifts,1 Corinthians  12:1-11,1 Corinthians.12.1,1 Corinthians.12.11
1 Corinthians,12,One Body with Many Parts,1 Corinthians  12:12-31,1 Corinthians.12.12,1 Corinthians.12.31
1 Corinthians,13,Love Is the Greatest,1 Corinthians  13,1 Corinthians.13.1,1 Corinthians.13.13
1 Corinthians,14,Tongues and Prophecy,1 Corinthians  14:1-25,1 Corinthians.14.1,1 Corinthians.14.25
1 Corinthians,14,A Call to Orderly Worship,1 Corinthians  14:26-40,1 Corinthians.14.26,1 Corinthians.14.40
1 Corinthians,15,The Resurrection of Christ,1 Corinthians  15:1-11,1 Corinthians.15.1,1 Corinthians.15.11
1 Corinthians,15,The Resurrection of the Dead,1 Corinthians  15:12-34,1 Corinthians.15.12,1 Corinthians.15.34
1 Corinthians,15,The Resurrection Body,1 Corinthians  15:35-58,1 Corinthians.15.35,1 Corinthians.15.58
1 Corinthians,16,The Collection for Jerusalem,1 Corinthians  16:1-4,1 Corinthians.16.1,1 Corinthians.16.4
1 Corinthians,16,Paul's Final Instructions,1 Corinthians  16:5-18,1 Corinthians.16.5,1 Corinthians.16.18
1 Corinthians,16,Paul's Final Greetings,1 Corinthians  16:19-24,1 Corinthians.16.19,1 Corinthians.16.24
2 Corinthians,1,Greetings from Paul,2 Corinthians  1:1-2,2 Corinthians.1.1,2 Corinthians.1.2
2 Corinthians,1,God Offers Comfort to All,2 Corinthians  1:3-11,2 Corinthians.1.3,2 Corinthians.1.11
2 Corinthians,1,Paul's Change of Plans,2 Corinthians  1:12-2:4,2 Corinthians.1.12,2 Corinthians.2.4
2 Corinthians,2,Forgiveness for the Sinner,2 Corinthians  2:5-13,2 Corinthians.2.5,2 Corinthians.2.13
2 Corinthians,2,Ministers of the New Covenant,2 Corinthians  2:14-3:6,2 Corinthians.2.14,2 Corinthians.3.6
2 Corinthians,3,The Glory of the New Covenant,2 Corinthians  3:7-18,2 Corinthians.3.7,2 Corinthians.3.18
2 Corinthians,4,Treasure in Fragile Clay Jars,2 Corinthians  4,2 Corinthians.4.1,2 Corinthians.4.18
2 Corinthians,5,New Bodies,2 Corinthians  5:1-10,2 Corinthians.5.1,2 Corinthians.5.10
2 Corinthians,5,We Are God's Ambassadors,2 Corinthians  5:11-6:2,2 Corinthians.5.11,2 Corinthians.6.2
2 Corinthians,6,Paul's Hardships,2 Corinthians  6:3-13,2 Corinthians.6.3,2 Corinthians.6.13
2 Corinthians,6,The Temple of the Living God,2 Corinthians  6:14-7:4,2 Corinthians.6.14,2 Corinthians.7.4
2 Corinthians,7,Paul's Joy at the Church's Repentance,2 Corinthians  7:5-16,2 Corinthians.7.5,2 Corinthians.7.16
2 Corinthians,8,A Call to Generous Giving,2 Corinthians  8:1-15,2 Corinthians.8.1,2 Corinthians.8.15
2 Corinthians,8,Titus and His Companions,2 Corinthians  8:16-24,2 Corinthians.8.16,2 Corinthians.8.24
2 Corinthians,9,The Collection for Christians in Jerusalem,2 Corinthians  9,2 Corinthians.9.1,2 Corinthians.9.15
2 Corinthians,10,Paul Defends His Authority,2 Corinthians  10,2 Corinthians.10.1,2 Corinthians.10.18
2 Corinthians,11,Paul and the False Apostles,2 Corinthians  11:1-15,2 Corinthians.11.1,2 Corinthians.11.15
2 Corinthians,11,Paul's Many Trials,2 Corinthians  11:16-33,2 Corinthians.11.16,2 Corinthians.11.33
2 Corinthians,12,Paul's Vision and His Thorn in the Flesh,2 Corinthians  12:1-10,2 Corinthians.12.1,2 Corinthians.12.10
2 Corinthians,12,Paul's Concern for the Corinthians,2 Corinthians  12:11-21,2 Corinthians.12.11,2 Corinthians.12.21
2 Corinthians,13,Paul's Final Advice,2 Corinthians  13:1-10,2 Corinthians.13.1,2 Corinthians.13.10
2 Corinthians,13,Paul's Final Greetings,2 Corinthians  13:11-14,2 Corinthians.13.11,2 Corinthians.13.14
Galatians,1,Greetings from Paul,Galatians  1:1-5,Galatians.1.1,Galatians.1.5
Galatians,1,There Is Only One Good News,Galatians  1:6-10,Galatians.1.6,Galatians.1.10
Galatians,1,Paul's Message Comes from Christ,Galatians  1:11-24,Galatians.1.11,Galatians.1.24
Galatians,2,The Apostles Accept Paul,Galatians  2:1-10,Galatians.2.1,Galatians.2.10
Galatians,2,Paul Confronts Peter,Galatians  2:11-21,Galatians.2.11,Galatians.2.21
Galatians,3,The Law and Faith in Christ,Galatians  3:1-14,Galatians.3.1,Galatians.3.14
Galatians,3,The Law and God's Promise,Galatians  3:15-22,Galatians.3.15,Galatians.3.22
Galatians,3,God's Children through Faith,Galatians  3:23-4:7,Galatians.3.23,Galatians.4.7
Galatians,4,Paul's Concern for the Galatians,Galatians  4:8-20,Galatians.4.8,Galatians.4.20
Galatians,4,Abraham's Two Children,Galatians  4:21-31,Galatians.4.21,Galatians.4.31
Galatians,5,Freedom in Christ,Galatians  5:1-15,Galatians.5.1,Galatians.5.15
Galatians,5,Living by the Spirit's Power,Galatians  5:16-26,Galatians.5.16,Galatians.5.26
Galatians,6,We Harvest What We Plant,Galatians  6:1-10,Galatians.6.1,Galatians.6.10
Galatians,6,Paul's Final Advice,Galatians  6:11-18,Galatians.6.11,Galatians.6.18
Ephesians,1,Greetings from Paul,Ephesians  1:1-2,Ephesians.1.1,Ephesians.1.2
Ephesians,1,Spiritual Blessings,Ephesians  1:3-14,Ephesians.1.3,Ephesians.1.14
Ephesians,1,Paul's Prayer for Spiritual Wisdom,Ephesians  1:15-23,Ephesians.1.15,Ephesians.1.23
Ephesians,2,Made Alive with Christ,Ephesians  2:1-10,Ephesians.2.1,Ephesians.2.10
Ephesians,2,Oneness and Peace in Christ,Ephesians  2:11-18,Ephesians.2.11,Ephesians.2.18
Ephesians,2,A Temple for the Lord,Ephesians  2:19-22,Ephesians.2.19,Ephesians.2.22
Ephesians,3,God's Mysterious Plan Revealed,Ephesians  3:1-13,Ephesians.3.1,Ephesians.3.13
Ephesians,3,Paul's Prayer for Spiritual Growth,Ephesians  3:14-21,Ephesians.3.14,Ephesians.3.21
Ephesians,4,Unity in the Body,Ephesians  4:1-16,Ephesians.4.1,Ephesians.4.16
Ephesians,4,Living as Children of Light,Ephesians  4:17-32,Ephesians.4.17,Ephesians.4.32
Ephesians,5,Living in the Light,Ephesians  5:1-14,Ephesians.5.1,Ephesians.5.14
Ephesians,5,Living by the Spirit's Power,Ephesians  5:15-20,Ephesians.5.15,Ephesians.5.20
Ephesians,5,Spirit-Guided Relationships: Wives and Husbands,Ephesians  5:21-33,Ephesians.5.21,Ephesians.5.33
Ephesians,6,Children and Parents,Ephesians  6:1-4,Ephesians.6.1,Ephesians.6.4
Ephesians,6,Slaves and Masters,Ephesians  6:5-9,Ephesians.6.5,Ephesians.6.9
Ephesians,6,The Whole Armor of God,Ephesians  6:10-20,Ephesians.6.10,Ephesians.6.20
Ephesians,6,Final Greetings,Ephesians  6:21-24,Ephesians.6.21,Ephesians.6.24
Philippians,1,Greetings from Paul,Philippians  1:1-2,Philippians.1.1,Philippians.1.2
Philippians,1,Paul's Thanksgiving and Prayer,Philippians  1:3-11,Philippians.1.3,Philippians.1.11
Philippians,1,Paul's Joy That Christ Is Preached,Philippians  1:12-19,Philippians.1.12,Philippians.1.19
Philippians,1,Paul's Life for Christ,Philippians  1:20-26,Philippians.1.20,Philippians.1.26
Philippians,1,Live as Citizens of Heaven,Philippians  1:27-30,Philippians.1.27,Philippians.1.30
Philippians,2,Have the Attitude of Christ,Philippians  2:1-11,Philippians.2.1,Philippians.2.11
Philippians,2,Shine Brightly for Christ,Philippians  2:12-18,Philippians.2.12,Philippians.2.18
Philippians,2,Paul Commends Timothy,Philippians  2:19-24,Philippians.2.19,Philippians.2.24
Philippians,2,Paul Commends Epaphroditus,Philippians  2:25-30,Philippians.2.25,Philippians.2.30
Philippians,3,The Priceless Value of Knowing Christ,Philippians  3:1-11,Philippians.3.1,Philippians.3.11
Philippians,3,Pressing toward the Goal,Philippians  3:12-4:1,Philippians.3.12,Philippians.4.1
Philippians,4,Words of Encouragement,Philippians  4:2-9,Philippians.4.2,Philippians.4.9
Philippians,4,Paul's Thanks for Their Gifts,Philippians  4:10-20,Philippians.4.10,Philippians.4.20
Philippians,4,Paul's Final Greetings,Philippians  4:21-23,Philippians.4.21,Philippians.4.23
Colossians,1,Greetings from Paul,Colossians  1:1-2,Colossians.1.1,Colossians.1.2
Colossians,1,Paul's Thanksgiving and Prayer,Colossians  1:3-14,Colossians.1.3,Colossians.1.14
Colossians,1,Christ Is Supreme,Colossians  1:15-23,Colossians.1.15,Colossians.1.23
Colossians,1,Paul's Work for the Church,Colossians  1:24-2:5,Colossians.1.24,Colossians.2.5
Colossians,2,Freedom from Rules and New Life in Christ,Colossians  2:6-23,Colossians.2.6,Colossians.2.23
Colossians,3,Living the New Life,Colossians  3:1-17,Colossians.3.1,Colossians.3.17
Colossians,3,Instructions for Christian Households,Colossians  3:18-4:1,Colossians.3.18,Colossians.4.1
Colossians,4,An Encouragement for Prayer,Colossians  4:2-6,Colossians.4.2,Colossians.4.6
Colossians,4,Paul's Final Instructions and Greetings,Colossians  4:7-18,Colossians.4.7,Colossians.4.18
1 Thessalonians,1,Greetings from Paul,1 Thessalonians  1:1,1 Thessalonians.1.1,1 Thessalonians.1.1
1 Thessalonians,1,The Faith of the Thessalonian Believers,1 Thessalonians  1:2-10,1 Thessalonians.1.2,1 Thessalonians.1.10
1 Thessalonians,2,Paul Remembers His Visit,1 Thessalonians  2:1-16,1 Thessalonians.2.1,1 Thessalonians.2.16
1 Thessalonians,2,Timothy's Good Report about the Church,1 Thessalonians  2:17-3:13,1 Thessalonians.2.17,1 Thessalonians.3.13
1 Thessalonians,4,Live to Please God,1 Thessalonians  4:1-12,1 Thessalonians.4.1,1 Thessalonians.4.12
1 Thessalonians,4,The Hope of the Resurrection,1 Thessalonians  4:13-5:11,1 Thessalonians.4.13,1 Thessalonians.5.11
1 Thessalonians,5,Paul's Final Advice,1 Thessalonians  5:12-22,1 Thessalonians.5.12,1 Thessalonians.5.22
1 Thessalonians,5,Paul's Final Greetings,1 Thessalonians  5:23-28,1 Thessalonians.5.23,1 Thessalonians.5.28
2 Thessalonians,1,Greetings from Paul,2 Thessalonians  1:1-2,2 Thessalonians.1.1,2 Thessalonians.1.2
2 Thessalonians,1,Encouragement during Persecution,2 Thessalonians  1:3-12,2 Thessalonians.1.3,2 Thessalonians.1.12
2 Thessalonians,2,Events prior to the Lord's Second Coming,2 Thessalonians  2:1-12,2 Thessalonians.2.1,2 Thessalonians.2.12
2 Thessalonians,2,Believers Should Stand Firm,2 Thessalonians  2:13-17,2 Thessalonians.2.13,2 Thessalonians.2.17
2 Thessalonians,3,Paul's Request for Prayer,2 Thessalonians  3:1-5,2 Thessalonians.3.1,2 Thessalonians.3.5
2 Thessalonians,3,An Exhortation to Proper Living,2 Thessalonians  3:6-15,2 Thessalonians.3.6,2 Thessalonians.3.15
2 Thessalonians,3,Paul's Final Greetings,2 Thessalonians  3:16-18,2 Thessalonians.3.16,2 Thessalonians.3.18
1 Timothy,1,Greetings from Paul,1 Timothy  1:1-2,1 Timothy.1.1,1 Timothy.1.2
1 Timothy,1,Warnings against False Teachings,1 Timothy  1:3-11,1 Timothy.1.3,1 Timothy.1.11
1 Timothy,1,Paul's Gratitude for God's Mercy,1 Timothy  1:12-17,1 Timothy.1.12,1 Timothy.1.17
1 Timothy,1,Timothy's Responsibility,1 Timothy  1:18-20,1 Timothy.1.18,1 Timothy.1.20
1 Timothy,2,Instructions about Worship,1 Timothy  2,1 Timothy.2.1,1 Timothy.2.15
1 Timothy,3,Leaders in the Church,1 Timothy  3:1-13,1 Timothy.3.1,1 Timothy.3.13
1 Timothy,3,The Truths of Our Faith,1 Timothy  3:14-16,1 Timothy.3.14,1 Timothy.3.16
1 Timothy,4,Warnings against False Teachers,1 Timothy  4:1-5,1 Timothy.4.1,1 Timothy.4.5
1 Timothy,4,A Good Servant of Christ Jesus,1 Timothy  4:6-16,1 Timothy.4.6,1 Timothy.4.16
1 Timothy,5,"Advice about Widows, Elders, and Slaves",1 Timothy  5:1-6:2,1 Timothy.5.1,1 Timothy.6.2
1 Timothy,6,False Teaching and True Riches,1 Timothy  6:3-10,1 Timothy.6.3,1 Timothy.6.10
1 Timothy,6,Paul's Final Instructions,1 Timothy  6:11-21,1 Timothy.6.11,1 Timothy.6.21
2 Timothy,1,Greetings from Paul,2 Timothy  1:1-2,2 Timothy.1.1,2 Timothy.1.2
2 Timothy,1,Encouragement to Be Faithful,2 Timothy  1:3-18,2 Timothy.1.3,2 Timothy.1.18
2 Timothy,2,A Good Soldier of Christ Jesus,2 Timothy  2:1-14,2 Timothy.2.1,2 Timothy.2.14
2 Timothy,2,An Approved Worker,2 Timothy  2:15-26,2 Timothy.2.15,2 Timothy.2.26
2 Timothy,3,The Dangers of the Last Days,2 Timothy  3:1-9,2 Timothy.3.1,2 Timothy.3.9
2 Timothy,3,Paul's Charge to Timothy,2 Timothy  3:10-4:8,2 Timothy.3.10,2 Timothy.4.8
2 Timothy,4,Paul's Final Words,2 Timothy  4:9-18,2 Timothy.4.9,2 Timothy.4.18
2 Timothy,4,Paul's Final Greetings,2 Timothy  4:19-22,2 Timothy.4.19,2 Timothy.4.22
Titus,1,Greetings from Paul,Titus  1:1-4,Titus.1.1,Titus.1.4
Titus,1,Titus's Work in Crete,Titus  1:5-16,Titus.1.5,Titus.1.16
Titus,2,Promote Right Teaching,Titus  2,Titus.2.1,Titus.2.15
Titus,3,Do What Is Good,Titus  3:1-11,Titus.3.1,Titus.3.11
Titus,3,Paul's Final Remarks and Greetings,Titus  3:12-15,Titus.3.12,Titus.3.15
Philemon,1,Greetings from Paul,Philemon  1-3,Philemon.1.1,Philemon.1.25
Philemon,1,Paul's Thanksgiving and Prayer,Philemon  4-7,Philemon.1.4,Philemon.1.25
Philemon,1,Paul's Appeal for Onesimus,Philemon  8-22,Philemon.1.8,Philemon.1.25
Philemon,1,Paul's Final Greetings,Philemon  23-25,Philemon.1.23,Philemon.1.25
Hebrews,1,Jesus Christ Is God's Son,Hebrews  1:1-4,Hebrews.1.1,Hebrews.1.4
Hebrews,1,The Son Is Greater Than the Angels,Hebrews  1:5-14,Hebrews.1.5,Hebrews.1.14
Hebrews,2,A Warning against Drifting Away,Hebrews  2:1-4,Hebrews.2.1,Hebrews.2.4
Hebrews,2,"Jesus, the Man",Hebrews  2:5-18,Hebrews.2.5,Hebrews.2.18
Hebrews,3,Jesus Is Greater Than Moses,Hebrews  3,Hebrews.3.1,Hebrews.3.19
Hebrews,4,Promised Rest for God's People,Hebrews  4:1-13,Hebrews.4.1,Hebrews.4.13
Hebrews,4,Christ Is Our High Priest,Hebrews  4:14-5:10,Hebrews.4.14,Hebrews.5.10
Hebrews,5,A Call to Spiritual Growth,Hebrews  5:11-6:12,Hebrews.5.11,Hebrews.6.12
Hebrews,6,God's Promises Bring Hope,Hebrews  6:13-20,Hebrews.6.13,Hebrews.6.20
Hebrews,7,Melchizedek Is Greater Than Abraham,Hebrews  7:1-14,Hebrews.7.1,Hebrews.7.14
Hebrews,7,Jesus Is like Melchizedek,Hebrews  7:15-28,Hebrews.7.15,Hebrews.7.28
Hebrews,8,Christ Is Our High Priest,Hebrews  8,Hebrews.8.1,Hebrews.8.13
Hebrews,9,Old Rules about Worship,Hebrews  9:1-10,Hebrews.9.1,Hebrews.9.10
Hebrews,9,Christ Is the Perfect Sacrifice,Hebrews  9:11-28,Hebrews.9.11,Hebrews.9.28
Hebrews,10,Christ's Sacrifice Once for All,Hebrews  10:1-18,Hebrews.10.1,Hebrews.10.18
Hebrews,10,A Call to Persevere,Hebrews  10:19-39,Hebrews.10.19,Hebrews.10.39
Hebrews,11,Great Examples of Faith,Hebrews  11,Hebrews.11.1,Hebrews.11.40
Hebrews,12,God's Discipline Proves His Love,Hebrews  12:1-13,Hebrews.12.1,Hebrews.12.13
Hebrews,12,A Call to Listen to God,Hebrews  12:14-29,Hebrews.12.14,Hebrews.12.29
Hebrews,13,Concluding Words,Hebrews  13,Hebrews.13.1,Hebrews.13.25
James,1,Greetings from James,James  1:1,James.1.1,James.1.1
James,1,Faith and Endurance,James  1:2-18,James.1.2,James.1.18
James,1,Listening and Doing,James  1:19-27,James.1.19,James.1.27
James,2,A Warning against Prejudice,James  2:1-13,James.2.1,James.2.13
James,2,Faith without Good Deeds Is Dead,James  2:14-26,James.2.14,James.2.26
James,3,Controlling the Tongue,James  3:1-12,James.3.1,James.3.12
James,3,True Wisdom Comes from God,James  3:13-18,James.3.13,James.3.18
James,4,Drawing Close to God,James  4:1-10,James.4.1,James.4.10
James,4,Warning against Judging Others,James  4:11-12,James.4.11,James.4.12
James,4,Warning about Self-Confidence,James  4:13-17,James.4.13,James.4.17
James,5,Warning to the Rich,James  5:1-6,James.5.1,James.5.6
James,5,Patience and Endurance,James  5:7-12,James.5.7,James.5.12
James,5,The Power of Prayer,James  5:13-18,James.5.13,James.5.18
James,5,Restore Wandering Believers,James  5:19-20,James.5.19,James.5.20
1 Peter,1,Greetings from Peter,1 Peter  1:1-2,1 Peter.1.1,1 Peter.1.2
1 Peter,1,The Hope of Eternal Life,1 Peter  1:3-12,1 Peter.1.3,1 Peter.1.12
1 Peter,1,A Call to Holy Living,1 Peter  1:13-2:3,1 Peter.1.13,1 Peter.2.3
1 Peter,2,Living Stones for God's House,1 Peter  2:4-12,1 Peter.2.4,1 Peter.2.12
1 Peter,2,Respecting People in Authority,1 Peter  2:13-17,1 Peter.2.13,1 Peter.2.17
1 Peter,2,Slaves,1 Peter  2:18-25,1 Peter.2.18,1 Peter.2.25
1 Peter,3,Wives,1 Peter  3:1-6,1 Peter.3.1,1 Peter.3.6
1 Peter,3,Husbands,1 Peter  3:7,1 Peter.3.7,1 Peter.3.7
1 Peter,3,All Christians,1 Peter  3:8-12,1 Peter.3.8,1 Peter.3.12
1 Peter,3,Suffering for Doing Good,1 Peter  3:13-22,1 Peter.3.13,1 Peter.3.22
1 Peter,4,Living for God,1 Peter  4:1-11,1 Peter.4.1,1 Peter.4.11
1 Peter,4,Suffering for Being a Christian,1 Peter  4:12-19,1 Peter.4.12,1 Peter.4.19
1 Peter,5,Advice for Elders and Young Men,1 Peter  5:1-11,1 Peter.5.1,1 Peter.5.11
1 Peter,5,Peter's Final Greetings,1 Peter  5:12-14,1 Peter.5.12,1 Peter.5.14
2 Peter,1,Greetings from Peter,2 Peter  1:1-2,2 Peter.1.1,2 Peter.1.2
2 Peter,1,Growing in Faith,2 Peter  1:3-11,2 Peter.1.3,2 Peter.1.11
2 Peter,1,Paying Attention to Scripture,2 Peter  1:12-21,2 Peter.1.12,2 Peter.1.21
2 Peter,2,The Danger of False Teachers,2 Peter  2,2 Peter.2.1,2 Peter.2.22
2 Peter,3,The Day of the Lord Is Coming,2 Peter  3:1-16,2 Peter.3.1,2 Peter.3.16
2 Peter,3,Peter's Final Words,2 Peter  3:17-18,2 Peter.3.17,2 Peter.3.18
1 John,1,Introduction,1 John  1:1-4,1 John.1.1,1 John.1.4
1 John,1,Living in the Light,1 John  1:5-2:6,1 John.1.5,1 John.2.6
1 John,2,A New Commandment,1 John  2:7-14,1 John.2.7,1 John.2.14
1 John,2,Do Not Love This World,1 John  2:15-17,1 John.2.15,1 John.2.17
1 John,2,Warning about Antichrists,1 John  2:18-27,1 John.2.18,1 John.2.27
1 John,2,Living as Children of God,1 John  2:28-3:10,1 John.2.28,1 John.3.10
1 John,3,Love One Another,1 John  3:11-24,1 John.3.11,1 John.3.24
1 John,4,Discerning False Prophets,1 John  4:1-6,1 John.4.1,1 John.4.6
1 John,4,Loving One Another,1 John  4:7-21,1 John.4.7,1 John.4.21
1 John,5,Faith in the Son of God,1 John  5:1-12,1 John.5.1,1 John.5.12
1 John,5,Conclusion,1 John  5:13-21,1 John.5.13,1 John.5.21
2 John,1,Greetings,2 John  1-3,2 John.1.1,2 John.1.13
2 John,1,Live in the Truth,2 John  4-11,2 John.1.4,2 John.1.13
2 John,1,Conclusion,2 John  12-13,2 John.1.12,2 John.1.13
3 John,1,Greetings,3 John  1-4,3 John.1.1,3 John.1.15
3 John,1,Caring for the Lord's Workers,3 John  5-12,3 John.1.5,3 John.1.15
3 John,1,Conclusion,3 John  13-15,3 John.1.13,3 John.1.15
Jude,1,Greetings from Jude,Jude  1-2,Jude.1.1,Jude.1.25
Jude,1,The Danger of False Teachers,Jude  3-16,Jude.1.3,Jude.1.25
Jude,1,A Call to Remain Faithful,Jude  17-23,Jude.1.17,Jude.1.25
Jude,1,A Prayer of Praise,Jude  24-25,Jude.1.24,Jude.1.25
Revelation,1,Prologue,Revelation  1:1-3,Revelation.1.1,Revelation.1.3
Revelation,1,John's Greeting to the Seven Churches,Revelation  1:4-8,Revelation.1.4,Revelation.1.8
Revelation,1,Vision of the Son of Man,Revelation  1:9-20,Revelation.1.9,Revelation.1.20
Revelation,2,The Message to the Church in Ephesus,Revelation  2:1-7,Revelation.2.1,Revelation.2.7
Revelation,2,The Message to the Church in Smyrna,Revelation  2:8-11,Revelation.2.8,Revelation.2.11
Revelation,2,The Message to the Church in Pergamum,Revelation  2:12-17,Revelation.2.12,Revelation.2.17
Revelation,2,The Message to the Church in Thyatira,Revelation  2:18-29,Revelation.2.18,Revelation.2.29
Revelation,3,The Message to the Church in Sardis,Revelation  3:1-6,Revelation.3.1,Revelation.3.6
Revelation,3,The Message to the Church in Philadelphia,Revelation  3:7-13,Revelation.3.7,Revelation.3.13
Revelation,3,The Message to the Church in Laodicea,Revelation  3:14-22,Revelation.3.14,Revelation.3.22
Revelation,4,Worship in Heaven,Revelation  4,Revelation.4.1,Revelation.4.11
Revelation,5,The Lamb Opens the Scroll,Revelation  5,Revelation.5.1,Revelation.5.14
Revelation,6,The Lamb Breaks the First Six Seals,Revelation  6,Revelation.6.1,Revelation.6.17
Revelation,7,God's People Will Be Preserved,Revelation  7:1-8,Revelation.7.1,Revelation.7.8
Revelation,7,Praise from the Great Crowd,Revelation  7:9-17,Revelation.7.9,Revelation.7.17
Revelation,8,The Lamb Breaks the Seventh Seal,Revelation  8:1-5,Revelation.8.1,Revelation.8.5
Revelation,8,The First Four Trumpets,Revelation  8:6-13,Revelation.8.6,Revelation.8.13
Revelation,9,The Fifth Trumpet Brings the First Terror,Revelation  9:1-12,Revelation.9.1,Revelation.9.12
Revelation,9,The Sixth Trumpet Brings the Second Terror,Revelation  9:13-21,Revelation.9.13,Revelation.9.21
Revelation,10,The Angel and the Small Scroll,Revelation  10,Revelation.10.1,Revelation.10.11
Revelation,11,The Two Witnesses,Revelation  11:1-14,Revelation.11.1,Revelation.11.14
Revelation,11,The Seventh Trumpet Brings the Third Terror,Revelation  11:15-19,Revelation.11.15,Revelation.11.19
